Compania,ListaPrecios,Articulo,NivelDscto,CantOImp,Precio,Descuento,ImpDesc,FechaInicio,FechaCaducidad
225,014,11000283        ,1,99999999,9055,0,0,02/12/2010,26/11/2012
225,014,250014620       ,1,99999999,5165,0,0,11/05/2011,04/12/2012
225,014,020014029       ,1,99999999,5530,0,0,13/04/2011,17/02/2021
225,014,050114021       ,1,99999999,2140,0,0,13/04/2011,17/02/2021
225,014,020014021       ,1,99999999,5530,0,0,13/04/2011,16/11/2011
225,014,020014032       ,1,99999999,5140,0,0,13/04/2011,27/11/2012
225,014,050114032       ,1,99999999,1380,0,0,13/04/2011,27/11/2012
225,014,020014600       ,1,99999999,5530,0,0,28/04/2011,31/10/2011
225,014,050114600       ,1,99999999,2140,0,0,28/04/2011,31/10/2011
225,014,020014599       ,1,99999999,5530,0,0,28/04/2011,31/10/2011
225,014,050114599       ,1,99999999,2140,0,0,28/04/2011,31/10/2011
225,014,230014601       ,1,99999999,19148,0,0,28/04/2011,17/02/2021
225,014,230014602       ,1,99999999,13705,0,0,28/04/2011,17/02/2021
225,014,230014603       ,1,99999999,13929,0,0,28/04/2011,17/02/2021
225,014,230014604       ,1,99999999,14655,0,0,28/04/2011,17/02/2021
225,014,110014073       ,1,99999999,3211,0,0,17/03/2011,17/02/2021
225,014,050114029       ,1,99999999,2140,0,0,13/04/2011,17/02/2021
225,014,030014605       ,1,99999999,4047,0,0,02/05/2011,11/12/2012
225,014,210011716       ,1,99999999,6900,0,0,21/05/2010,19/12/2011
225,014,110013143       ,1,99999999,8127,0,0,29/03/2011,17/02/2021
225,014,020113143       ,1,99999999,760,0,0,29/03/2011,17/02/2021
225,014,030014610       ,1,99999999,12716,0,0,03/05/2011,07/11/2012
225,014,200014606       ,1,99999999,63649,0,0,03/05/2011,26/11/2012
225,014,200014607       ,1,99999999,86069,0,0,03/05/2011,17/02/2021
225,014,140014608       ,1,99999999,17414,0,0,03/05/2011,17/02/2021
225,014,140014609       ,1,99999999,7272,0,0,03/05/2011,17/02/2021
225,014,040014217       ,1,99999999,7139,0,0,23/03/2011,06/01/2013
225,014,030014238       ,1,99999999,4553,0,0,02/06/2010,26/06/2011
225,014,020011144       ,1,99999999,2688,0,0,24/05/2010,14/02/2017
225,014,030014611       ,1,99999999,6315,0,0,05/05/2011,17/02/2021
225,014,030010991       ,1,99999999,8258,0,0,02/12/2010,17/02/2021
225,014,020012699       ,1,99999999,2329,0,0,24/05/2010,14/02/2017
225,014,020013890       ,1,99999999,1373,0,0,24/05/2010,17/02/2021
225,014,020014328       ,1,99999999,3740,0,0,29/05/2010,10/04/2016
225,014,050012954       ,1,99999999,4915,0,0,24/05/2010,17/02/2021
225,014,010114470       ,1,99999999,400,0,0,10/05/2011,18/12/2012
225,014,030014617       ,1,99999999,4905,0,0,09/05/2011,17/02/2021
225,014,030014618       ,1,99999999,5153,0,0,09/05/2011,17/02/2021
225,014,010113143       ,1,99999999,760,0,0,09/05/2011,17/02/2021
225,014,040014614       ,1,99999999,3158,0,0,11/05/2011,17/02/2021
225,014,071021          ,1,99999999,1087.8,0,0,11/05/2011,29/05/2011
225,014,020014619       ,1,99999999,5013,0,0,10/05/2011,17/02/2021
225,014,120114620       ,1,99999999,7467,0,0,11/05/2011,04/12/2012
225,014,050314620       ,1,99999999,478,0,0,11/05/2011,04/12/2012
225,014,050214620       ,1,99999999,969,0,0,11/05/2011,04/12/2012
225,014,010010452       ,1,99999999,3856,0,0,18/05/2010,26/11/2012
225,014,010214470       ,1,99999999,608,0,0,10/05/2011,18/12/2012
225,014,020014623       ,1,99999999,4620,0,0,13/05/2011,17/02/2021
225,014,040014612       ,1,99999999,3158,0,0,12/05/2011,17/02/2021
225,014,071021A         ,1,99999999,1172.74,0,0,12/05/2011,29/05/2011
225,014,040014613       ,1,99999999,3158,0,0,12/05/2011,17/02/2021
225,014,071021B         ,1,99999999,1162.11,0,0,12/05/2011,16/06/2011
225,014,05006698        ,1,99999999,4252,0,0,01/03/2011,30/10/2012
225,014,010014622       ,1,99999999,312,0,0,13/05/2011,17/02/2021
225,014,24P765          ,1,99999999,1752,0,0,13/05/2011,17/02/2021
225,014,010114622       ,1,99999999,183,0,0,13/05/2011,17/02/2021
225,014,24P765A         ,1,99999999,1514.4,0,0,13/05/2011,17/02/2021
225,014,040014616       ,1,99999999,4108,0,0,13/05/2011,17/02/2021
225,014,071021C         ,1,99999999,1385.92,0,0,13/05/2011,13/09/2011
225,014,040014615       ,1,99999999,3509,0,0,13/05/2011,17/02/2021
225,014,071021D         ,1,99999999,1135.42,0,0,13/05/2011,17/02/2021
225,014,220014598       ,1,99999999,4380,0,0,26/04/2011,03/11/2013
225,014,24C1021         ,1,99999999,5696.2,0,0,10/05/2011,17/02/2021
225,014,24C1021         ,1,99999999,2865.2,0,0,11/05/2011,17/02/2021
225,014,24C1021         ,1,99999999,2177.4,0,0,12/05/2011,17/02/2021
225,014,24C1021         ,1,99999999,4100.2,0,0,13/05/2011,17/02/2021
225,014,24C1021         ,1,99999999,2150.8,0,0,14/05/2011,17/02/2021
225,014,24C1021         ,1,99999999,4655,0,0,15/05/2011,17/02/2021
225,014,24C1021A        ,1,99999999,4129.2,0,0,14/05/2011,17/02/2021
225,014,24C1021A        ,1,99999999,3859.1,0,0,15/05/2011,17/02/2021
225,014,24C1021A        ,1,99999999,3981.2,0,0,16/05/2011,17/02/2021
225,014,24C1021A        ,1,99999999,2390.2,0,0,17/05/2011,17/02/2021
225,014,24C1021B        ,1,99999999,1717.6,0,0,18/05/2011,17/02/2021
225,014,24P1021         ,1,99999999,703.2,0,0,18/05/2011,17/02/2021
225,014,24P1021A        ,1,99999999,2145,0,0,14/05/2011,17/02/2021
225,014,24P1021A        ,1,99999999,1651,0,0,15/05/2011,17/02/2021
225,014,24P1021A        ,1,99999999,734.5,0,0,16/05/2011,17/02/2021
225,014,24P1021A        ,1,99999999,855.4,0,0,17/05/2011,17/02/2021
225,014,24P1021A        ,1,99999999,609.7,0,0,18/05/2011,17/02/2021
225,014,030014621       ,1,99999999,2806,0,0,19/05/2011,17/02/2021
225,014,071021E         ,1,99999999,2806,0,0,19/05/2011,17/02/2021
225,014,020013303       ,1,99999999,1629,0,0,08/04/2011,17/02/2021
225,014,11009104        ,1,99999999,2935,0,0,26/04/2011,17/02/2021
225,014,030113992       ,1,99999999,9394,0,0,02/06/2010,17/02/2021
225,014,030013992       ,1,99999999,9635,0,0,02/06/2010,17/02/2021
225,014,050014624       ,1,99999999,4250,0,0,20/05/2011,17/02/2021
225,014,071021F         ,1,99999999,1251.44,0,0,20/05/2011,17/02/2021
225,014,230014625       ,1,99999999,9398,0,0,20/05/2011,26/06/2011
225,014,020214625       ,1,99999999,8361,0,0,20/05/2011,26/06/2011
225,014,020114625       ,1,99999999,5477,0,0,20/05/2011,26/06/2011
225,014,020013759       ,1,99999999,3150,0,0,29/03/2011,17/02/2021
225,014,03007434        ,1,99999999,6201,0,0,30/03/2011,24/09/2013
225,014,130014244       ,1,99999999,12120,0,0,24/05/2010,17/02/2021
225,014,010010453       ,1,99999999,477,0,0,18/05/2010,26/11/2012
225,014,11009756        ,1,99999999,3272,0,0,07/05/2011,17/02/2021
225,014,22005505        ,1,99999999,2894,0,0,20/05/2011,27/11/2012
225,014,240014626       ,1,99999999,12601,0,0,20/05/2011,17/02/2021
225,014,07680B          ,1,99999999,1401.44,0,0,20/05/2011,17/02/2021
225,014,020014630       ,1,99999999,7360,0,0,27/05/2011,17/02/2021
225,014,050012393       ,1,99999999,6956,0,0,27/05/2011,03/04/2012
225,014,020014629       ,1,99999999,8543,0,0,28/05/2011,17/02/2021
225,014,030014628       ,1,99999999,4435,0,0,30/05/2011,17/02/2021
225,014,030014627       ,1,99999999,4435,0,0,30/05/2011,17/02/2021
225,014,071021          ,1,99999999,1139.89,0,0,30/05/2011,08/06/2011
225,014,071021A         ,1,99999999,1223.91,0,0,30/05/2011,15/06/2011
225,014,020014631       ,1,99999999,4021,0,0,31/05/2011,03/12/2012
225,014,060012878       ,1,99999999,2692,0,0,19/05/2010,20/12/2012
225,014,030014633       ,1,99999999,42544,0,0,03/06/2011,17/02/2021
225,014,07553A          ,1,99999999,2807.8,0,0,03/06/2011,26/06/2011
225,014,24C553          ,1,99999999,8158.5,0,0,03/06/2011,17/02/2021
225,014,020014634       ,1,99999999,2427,0,0,03/06/2011,17/02/2021
225,014,220014635       ,1,99999999,9720,0,0,03/06/2011,26/06/2011
225,014,030114635       ,1,99999999,7670,0,0,03/06/2011,26/06/2011
225,014,020014632       ,1,99999999,4974,0,0,03/06/2011,25/11/2012
225,014,07561           ,1,99999999,651.75,0,0,03/06/2011,17/02/2021
225,014,030013867       ,1,99999999,6219,0,0,27/05/2011,12/12/2012
225,014,030014637       ,1,99999999,4654,0,0,09/06/2011,29/01/2014
225,014,03008393        ,1,99999999,6928,0,0,30/03/2011,19/05/2013
225,014,03008395        ,1,99999999,13722,0,0,30/03/2011,15/04/2012
225,014,030014246       ,1,99999999,6392,0,0,30/03/2011,16/02/2014
225,014,010012147       ,1,99999999,3190,0,0,27/05/2011,17/02/2021
225,014,050013924       ,1,99999999,4004,0,0,13/06/2011,17/02/2021
225,014,030014636       ,1,99999999,3703,0,0,09/06/2011,17/02/2021
225,014,071021          ,1,99999999,1260.64,0,0,09/06/2011,23/06/2011
225,014,230014638       ,1,99999999,37878,0,0,11/06/2011,26/06/2011
225,014,040114638       ,1,99999999,34407,0,0,11/06/2011,26/06/2011
225,014,020010900       ,1,99999999,3823,0,0,30/03/2011,24/09/2013
225,014,030013470       ,1,99999999,6955,0,0,11/06/2011,12/12/2012
225,014,110010698       ,1,99999999,2297,0,0,06/06/2011,17/02/2021
225,014,020014640       ,1,99999999,3667,0,0,15/06/2011,17/02/2021
225,014,130114649       ,1,99999999,10740,0,0,24/06/2011,24/06/2011
225,014,02009003        ,1,99999999,4707,0,0,06/06/2011,17/02/2021
225,017,020012476       ,1,99999999,1794,0,0,15/06/2011,31/05/2018
225,014,210014639       ,1,99999999,6299,0,0,16/06/2011,17/02/2021
225,014,071021A         ,1,99999999,450.12,0,0,16/06/2011,13/07/2011
225,014,030014641       ,1,99999999,1076,0,0,17/06/2011,17/02/2021
225,014,071021B         ,1,99999999,514.07,0,0,17/06/2011,17/02/2021
225,014,050012868       ,1,99999999,3786,0,0,06/06/2011,17/02/2021
225,014,090014642       ,1,99999999,6228,0,0,17/06/2011,17/02/2021
225,014,040013357       ,1,99999999,3101,0,0,01/03/2011,17/02/2021
225,014,040013422       ,1,99999999,3306,0,0,01/03/2011,17/02/2021
225,014,020014643       ,1,99999999,10984,0,0,20/06/2011,17/12/2012
225,014,050014526       ,1,99999999,7790,0,0,22/06/2011,17/03/2013
225,014,250014645       ,1,99999999,14246,0,0,22/06/2011,17/02/2021
225,014,110014072       ,1,99999999,2792,0,0,06/06/2011,17/02/2021
225,014,200012302       ,1,99999999,50660,0,0,07/06/2011,26/11/2012
225,014,130014649       ,1,99999999,9959,0,0,24/06/2011,24/06/2011
225,014,030014646       ,1,99999999,1525,0,0,24/06/2011,17/02/2021
225,014,071021          ,1,99999999,662.36,0,0,24/06/2011,11/07/2011
225,014,020014648       ,1,99999999,14398,0,0,24/06/2011,20/01/2013
225,014,030011422       ,1,99999999,10680.62,0,0,24/06/2011,02/12/2012
225,014,020014650       ,1,99999999,2500,0,0,27/06/2011,16/09/2012
225,014,030014647       ,1,99999999,37452,0,0,27/06/2011,17/02/2021
225,014,07553A          ,1,99999999,2445.73,0,0,27/06/2011,18/01/2012
225,014,24C553A         ,1,99999999,7951,0,0,27/06/2011,17/02/2021
225,014,320014644       ,1,99999999,11489,0,0,27/06/2011,31/05/2015
225,014,010114644       ,1,99999999,620,0,0,27/06/2011,31/05/2015
225,014,010214644       ,1,99999999,940,0,0,27/06/2011,31/05/2015
225,014,07680           ,1,99999999,3424.36,0,0,27/06/2011,04/09/2011
225,014,11002216        ,1,99999999,6621,0,0,27/05/2011,17/02/2021
225,014,010012155       ,1,99999999,3427,0,0,06/06/2011,10/02/2013
225,014,240014651       ,1,99999999,7378,0,0,29/06/2011,03/11/2013
225,014,220014652       ,1,99999999,9785,0,0,29/06/2011,20/12/2012
225,014,030014653       ,1,99999999,9078,0,0,30/06/2011,12/12/2012
225,014,050011171       ,1,99999999,8280,0,0,22/06/2011,03/12/2012
225,014,050111171       ,1,99999999,7328,0,0,22/06/2011,03/12/2012
225,014,050011254       ,1,99999999,23593,0,0,22/06/2011,31/05/2015
225,014,060011255       ,1,99999999,30566,0,0,22/06/2011,03/12/2012
225,014,040013286       ,1,99999999,3046,0,0,22/06/2011,21/01/2015
225,014,130011172       ,1,99999999,10310,0,0,22/06/2011,03/12/2012
225,014,130111172       ,1,99999999,9561,0,0,22/06/2011,03/12/2012
225,014,130113874       ,1,99999999,7211,0,0,22/06/2011,03/12/2012
225,014,130013874       ,1,99999999,7812,0,0,22/06/2011,03/12/2012
225,014,040013287       ,1,99999999,3679,0,0,22/06/2011,03/12/2012
225,014,130011305       ,1,99999999,11254,0,0,22/06/2011,03/12/2012
225,014,130111305       ,1,99999999,14840,0,0,22/06/2011,03/12/2012
225,014,010012683       ,1,99999999,3258,0,0,01/07/2011,10/02/2013
225,014,040012392       ,1,99999999,8076,0,0,29/06/2011,17/02/2021
225,014,010014654       ,1,99999999,3147,0,0,02/07/2011,27/11/2012
225,014,11000557        ,1,99999999,10171,0,0,07/06/2011,26/11/2012
225,014,040012522       ,1,99999999,6136,0,0,06/07/2011,17/02/2021
225,014,030014655       ,1,99999999,9113,0,0,07/07/2011,25/11/2012
225,014,04008496        ,1,99999999,4955,0,0,15/06/2011,15/12/2013
225,014,050013806       ,1,99999999,4864,0,0,20/05/2010,17/02/2021
225,014,030014612       ,1,99999999,3158,0,0,12/07/2011,17/02/2021
225,014,030014656       ,1,99999999,5196,0,0,12/07/2011,17/02/2021
225,014,071021          ,1,99999999,1660.85,0,0,12/07/2011,20/07/2011
225,014,030014657       ,1,99999999,4311,0,0,12/07/2011,06/03/2016
225,014,07632           ,1,99999999,510,0,0,12/07/2011,17/02/2021
225,014,240010795       ,1,99999999,3577,0,0,20/05/2010,08/01/2013
225,014,050011551       ,1,99999999,7775,0,0,22/06/2011,03/12/2012
225,014,130111551       ,1,99999999,11206,0,0,22/06/2011,03/12/2012
225,014,220012250       ,1,99999999,3323,0,0,27/06/2011,02/12/2012
225,014,23008543        ,1,99999999,8643,0,0,27/06/2011,02/12/2012
225,014,23009742        ,1,99999999,5538,0,0,27/06/2011,20/01/2013
225,014,23008966        ,1,99999999,15031,0,0,27/06/2011,02/12/2012
225,014,020014226       ,1,99999999,6478,0,0,27/06/2011,02/12/2012
225,014,020014201       ,1,99999999,8907,0,0,27/06/2011,02/12/2012
225,014,040011617       ,1,99999999,9076,0,0,27/06/2011,02/12/2012
225,014,02008413        ,1,99999999,3711,0,0,27/06/2011,02/12/2012
225,014,03009127        ,1,99999999,3007,0,0,27/06/2011,02/12/2012
225,014,03008753        ,1,99999999,5010,0,0,27/06/2011,02/12/2012
225,014,02008472        ,1,99999999,4760,0,0,27/06/2011,02/12/2012
225,014,04009738        ,1,99999999,8768,0,0,27/06/2011,02/12/2012
225,014,040011021       ,1,99999999,6325,0,0,27/06/2011,24/03/2013
225,014,04009739        ,1,99999999,6263,0,0,27/06/2011,02/12/2012
225,014,04009740        ,1,99999999,7516,0,0,27/06/2011,02/12/2012
225,014,040010412       ,1,99999999,8768,0,0,27/06/2011,02/12/2012
225,014,050012410       ,1,99999999,5702,0,0,27/06/2011,20/01/2013
225,014,020014229       ,1,99999999,7199,0,0,27/06/2011,02/12/2012
225,014,020014228       ,1,99999999,5770,0,0,27/06/2011,20/01/2013
225,014,020014227       ,1,99999999,4547,0,0,27/06/2011,02/12/2012
225,014,030011644       ,1,99999999,6199,0,0,27/06/2011,02/12/2012
225,014,040010432       ,1,99999999,6931,0,0,27/06/2011,02/12/2012
225,014,05009194        ,1,99999999,3767,0,0,27/06/2011,02/12/2012
225,014,040010317       ,1,99999999,3890,0,0,27/06/2011,02/12/2012
225,014,040012663       ,1,99999999,5041,0,0,27/06/2011,02/12/2012
225,014,040010117       ,1,99999999,7163,0,0,27/06/2011,17/02/2021
225,014,04008354        ,1,99999999,3758,0,0,27/06/2011,02/12/2012
225,014,040011022       ,1,99999999,6494,0,0,27/06/2011,20/01/2013
225,014,040011023       ,1,99999999,8747,0,0,27/06/2011,02/12/2012
225,014,030012783       ,1,99999999,9112,0,0,27/06/2011,17/02/2021
225,014,040010337       ,1,99999999,6931,0,0,27/06/2011,02/12/2012
225,014,05008358        ,1,99999999,2756,0,0,27/06/2011,02/12/2012
225,014,020013209       ,1,99999999,2464,0,0,27/06/2011,02/12/2012
225,014,020013757       ,1,99999999,3280,0,0,27/06/2011,02/12/2012
225,014,030014240       ,1,99999999,4366,0,0,27/06/2011,02/12/2012
225,014,050012660       ,1,99999999,11350,0,0,27/06/2011,17/02/2021
225,014,210012430       ,1,99999999,2516,0,0,27/06/2011,17/02/2021
225,014,030012428       ,1,99999999,3487,0,0,27/06/2011,17/02/2021
225,014,020012568       ,1,99999999,1247,0,0,27/06/2011,20/01/2013
225,014,04008508        ,1,99999999,2630,0,0,27/06/2011,02/12/2012
225,014,060012615       ,1,99999999,5069,0,0,27/06/2011,17/02/2021
225,014,060012477       ,1,99999999,6024,0,0,27/06/2011,17/02/2021
225,014,060012376       ,1,99999999,3142,0,0,27/06/2011,17/02/2021
225,014,020014095       ,1,99999999,2178,0,0,27/06/2011,17/02/2021
225,014,020014051       ,1,99999999,3467,0,0,27/06/2011,17/02/2021
225,014,020014230       ,1,99999999,3783,0,0,27/06/2011,02/12/2012
225,014,04008414        ,1,99999999,5762,0,0,27/06/2011,02/12/2012
225,014,04008265        ,1,99999999,4760,0,0,27/06/2011,20/01/2013
225,014,04009737        ,1,99999999,6890,0,0,27/06/2011,02/12/2012
225,014,040011024       ,1,99999999,5474,0,0,27/06/2011,02/12/2012
225,014,200012303       ,1,99999999,1586,0,0,14/07/2011,14/07/2011
225,014,01004267        ,1,99999999,3126.5,0,0,14/07/2011,17/02/2021
225,014,220012251       ,1,99999999,3204.07,0,0,14/07/2011,14/07/2011
225,014,010113721       ,1,99999999,312,0,0,14/07/2011,17/02/2021
225,014,050013721       ,1,99999999,3965,0,0,14/07/2011,17/02/2021
225,014,050010679       ,1,99999999,5460,0,0,14/07/2011,26/10/2011
225,014,050013640       ,1,99999999,988,0,0,14/07/2011,14/07/2011
225,014,050010032       ,1,99999999,3126.49,0,0,14/07/2011,14/07/2011
225,014,05009266        ,1,99999999,4218.5,0,0,14/07/2011,15/07/2011
225,014,050011660       ,1,99999999,5147.94,0,0,14/07/2011,17/02/2021
225,014,030114635       ,1,99999999,7440,0,0,27/06/2011,17/02/2021
225,014,220014635       ,1,99999999,9428,0,0,27/06/2011,17/02/2021
225,014,030014658       ,1,99999999,4791,0,0,14/07/2011,17/02/2021
225,014,071021A         ,1,99999999,1261.59,0,0,14/07/2011,12/08/2011
225,014,010014659       ,1,99999999,2422,0,0,15/07/2011,17/02/2021
225,017,020010529       ,1,99999999,2462,0,0,18/07/2011,15/11/2011
225,014,050011372       ,1,99999999,14867,0,0,22/06/2011,03/12/2012
225,014,050011996       ,1,99999999,15305,0,0,22/06/2011,03/12/2012
225,014,050011831       ,1,9999999,21579,0,0,22/06/2011,03/12/2012
225,014,010014661       ,1,9999999,1969,0,0,19/07/2011,18/03/2013
225,014,010114661       ,1,9999999,194,0,0,19/07/2011,18/03/2013
225,014,010214661       ,1,9999999,243,0,0,19/07/2011,18/03/2013
225,014,010011957       ,1,99999999,5721,0,0,16/03/2010,17/02/2021
225,014,030014614       ,1,9999999,3158,0,0,20/07/2011,17/02/2021
225,014,01008397        ,1,99999999,7118.4,0,0,27/06/2011,24/03/2013
225,014,010011527       ,1,99999999,9015.6,0,0,27/06/2011,17/02/2021
225,014,040012852       ,1,99999999,23909,0,0,27/06/2011,17/02/2021
225,014,040112852       ,1,99999999,15504,0,0,27/06/2011,17/02/2021
225,014,040212852       ,1,99999999,39413,0,0,27/06/2011,17/02/2021
225,014,040012804       ,1,99999999,4297,0,0,27/06/2011,02/12/2012
225,014,030014662       ,1,99999999,3158,0,0,21/07/2011,17/02/2021
225,014,071021          ,1,99999999,1090.36,0,0,21/07/2011,08/08/2011
225,014,020014670       ,1,99999999,1124,0,0,29/07/2011,17/02/2021
225,014,220011913       ,1,99999999,6333,0,0,19/07/2011,17/02/2021
225,014,030014486       ,1,99999999,5472,0,0,12/10/2010,17/02/2021
225,014,030014663       ,1,20000,2051,0,0,20/07/2011,20/07/2011
225,014,030014663       ,1,40000,1976,0,0,21/07/2011,17/02/2021
225,014,030014663       ,1,60000,1939,0,0,22/07/2011,17/02/2021
225,014,030114486       ,1,99999999,3133,0,0,12/10/2010,17/02/2021
225,014,040012605       ,1,99999999,4251,0,0,24/05/2010,17/02/2021
225,014,020014128       ,1,99999999,2141,0,0,24/05/2010,17/02/2021
225,014,110014203       ,1,99999999,7398,0,0,18/05/2010,17/02/2021
225,014,01008427        ,1,99999999,7446.3,0,0,27/06/2011,20/01/2013
225,014,01008426        ,1,99999999,9789.8,0,0,27/06/2011,24/03/2013
225,014,010010051       ,1,99999999,7646.4,0,0,27/06/2011,17/02/2021
225,014,010010050       ,1,99999999,9789.8,0,0,27/06/2011,17/02/2021
225,014,020014664       ,1,99999999,22410,0,0,25/07/2011,17/02/2021
225,014,020014665       ,1,99999999,3033,0,0,26/07/2011,17/02/2021
225,014,020014666       ,1,99999999,2888,0,0,26/07/2011,17/02/2021
225,014,020014668       ,1,99999999,4335,0,0,26/07/2011,17/02/2021
225,014,010014669       ,1,99999999,2156,0,0,26/07/2011,27/11/2012
